date,price,dev
1337980764,5.09502,37.74
1337980821,5.09501,63.37
1337980906,5.095,6.12
1337980946,5.08702,2.54
1337980965,5.071,61.2
1337981006,5.0702,14
1337981030,5.0701,21
1337981064,5.07,3
1337981114,5.069,41.56
1337983954,5.18996,2.54
1337984031,5.18998,18.58
1337984897,5.18997,23.1
1337988482,5.16998,0.5
1337990677,5.16998,23.5
1337991731,5.16,9.9
1337992310,5.101,2
1337992339,5.10001,2.18
1337995366,5.10001,2.98
1337997141,5.16,4
1337997426,5.16997,28
1337999153,5.16997,1
1337999260,5.16,6.14
1338006432,5.10001,10
1338006511,5.10001,0.76
1338008492,5.16996,3.2
1338008775,5.16996,31.45
1338011768,5.16996,21.3
1338012526,5.16996,19.05
1338012711,5.10004,16.28
1338019530,5.10004,6
1338022511,5.10004,46.1
1338022615,5.10003,15
1338022660,5.10002,19.42
1338043633,5.10002,38.09
1338043633,5.1,4.41
1338043633,5.10003,20
1338046347,5.134,9
1338050930,5.134,0.07
1338051283,5.134,19
1338052102,5.1,6
1338052201,5.1,26
1338052395,5.1,10
1338052729,5.1,4.71
1338052729,5.1,1.59
1338053828,5.134,4.63
1338055418,5.134,6
1338056319,5.13501,1.69
1338056344,5.15,5
1338056359,5.134,20.27
1338056421,5.129,34.3
1338056919,5.129,12.02
1338056924,5.129,0.4
1338059545,5.1,48.29
1338059580,5.061,10
1338059580,5.07,20
1338060096,5.05,8.94
1338061393,5.05,29.06
1338064630,5.12899,11.7
1338066459,5.12899,19
1338069161,5.07,2.44
1338089353,5.08,19.08
1338090086,5.07,10
1338090474,5.07,100
1338090640,5.07,4.04
1338092763,5.07,66.88
1338104223,5.12899,2.54
1338108582,5.12899,5.46
1338113383,5.12899,23.66
1338113550,5.12899,0.5
1338126924,5.08,10.36
1338126949,5.0709,0.15
1338128885,5.12898,4.85
1338134531,5.07091,1.5
1338136000,5.12898,1
1338137472,5.07091,10
1338148031,5.12,10
1338148078,5.12898,25
1338148115,5.12898,3.5
1338148162,5.12898,0.25
1338148199,5.12898,0.03
1338153121,5.125,5
1338156398,5.12899,10
1338156451,5.12899,18
1338156512,5.12899,11.5
1338156988,5.12899,22.5
1338157622,5.12899,23.76
1338159019,5.1,13
1338159924,5.12898,49
1338160727,5.12898,9.73
1338162080,5.1,7.47
1338162943,5.09999,13.2
1338162979,5.09999,0.25
1338180020,5.03103,57
1338183386,5.1,3.38
1338183474,5.1,0.62
1338186724,5.09998,1
1338186741,5.04,10
1338186786,5.0311,1.27
1338186786,5.03111,8.73
1338215857,5.03302,2.05
1338219623,5.10999,19.5
1338219859,5.03304,19.67
1338221204,5.03304,0.71
1338227418,5.06999,15
1338227794,5.07,196.2
1338227814,5.06999,1
1338228291,5.07,3.8
1338228297,5.1,10
1338228297,5.11,69.79
1338228297,5.1,4
1338228297,5.10999,52.39
1338228445,5.11,0.03
1338228556,5.0709,0.69
1338230451,5.0709,1.01
1338236914,5.0709,31.35
1338239860,5.0709,23
1338241004,5.0609,10
1338241073,5.0509,3.8
1338241103,5.04091,13.1
1338241120,5.0709,0.26
1338241600,5.105,3.35
1338241706,5.11,10
1338241755,5.11,5
1338242530,5.0409,10
1338242827,5.03509,5.18
1338243449,5.03509,4.82
1338243477,5.03303,5.4
1338244257,5.03302,7.95
1338244257,5.03303,0.9
1338244588,5.02001,48.6
1338244588,5.02,37.47
1338244588,5.03,20
1338244588,5.0209,10
1338244588,5.031,25
1338244588,5.0309,10
1338244588,5.0311,98.73
1338245929,5.033,10
1338245973,5.033,1.8
1338246068,5.033,2.07
1338248624,5.03,9.9
1338248624,5.033,40.1
1338248867,5.02,6
1338249374,5.033,57.08
1338249958,5.0409,43
1338253085,5.0409,43.52
1338259521,5.033,11
1338265757,5.04,6.01
1338267542,5.04,100
1338267567,5.02,0.01
1338271516,5.02,1.36
1338271803,5.02,8.39
1338293528,5.04,1
1338302610,5.021,5
1338304980,5.02,3.7
1338305109,5.02,42.07
1338307328,5.01,5
1338312021,5.01999,13.07
1338312021,5.02,48.58
1338312086,5.02,30
1338312901,5.0199,40
1338314706,5.0199,7
1338314787,5.02,42.5
1338315406,5.02,68
1338319133,5.019,19.5
1338319156,5.019,20
1338320711,4.955,14.24
1338323764,5,18.3
1338324280,5,36.7
1338328256,5,6.4
1338328579,5,13.3
1338328922,5,40.3
1338329238,5.01,3
1338329286,5.019,8
1338329312,5.019,0.85
1338333856,5,5.2
1338334048,5.019,85.25
1338334048,5.01,10
1338335129,5.019,190
1338335210,5.019,1.4
1338336275,5.02,55
1338339948,5.02,21.85
1338342098,5.02,14.5
1338349741,5.01999,2.48
1338349741,5,4.52
1338349848,5.01999,0.06
1338352427,5.01999,39.67
1338354480,4.95502,35.13
1338354500,4.95502,8.87
1338378685,5.01998,22.01
1338378729,5.01999,12.17
1338378729,5.01998,10.94
1338382011,5.01999,50
1338383570,5.01999,1
1338383909,5.01999,10
1338386664,4.97,1.02
1338387134,5.01999,42.63
1338387134,5.02,4.5
1338387136,5.02,2.87
1338392664,5.03,4
1338392664,5.03,5
1338392664,5.021,7.1
1338395786,5.035,2.54
1338395786,5.035,2.54
1338395786,5.035,2.54
1338395786,5.035,2.54
1338395786,5.035,0.76
1338395786,5.035,2.54
1338395786,5.035,2.54
1338396761,5.035,2.54
1338396761,5.035,1.78
1338396761,5.0409,190.68
1338396814,5.0409,0.79
1338399196,5.0409,150
1338400343,5.0409,3.95
1338401990,5.04,3.5
1338402880,5.04001,10
1338405675,5.04,9.94
1338407210,5.0409,19.2
1338407335,5.0409,35
1338408398,5.0409,78.88
1338410882,5.0409,100
1338411039,5.0409,50.81
1338411601,5.0409,30
1338411866,5.0409,25
1338412307,5.04,45.56
1338414840,5.039,29.44
1338422869,5.0409,19.17
1338423816,5.05,19.68
1338424461,5.05,30.32
1338424978,5.0898,12.86
1338426645,5.05,7
1338427407,5.0898,0.5
1338428314,5.0898,19.5
1338430503,5.0898,0.03
1338432100,5.08972,24.85
1338432100,5.0898,67.11
1338432100,5.18499,44.22
1338432100,5.099,50
1338432100,5.12345,5
1338432252,5.18499,3.11
1338433163,5.18499,21.05
1338440934,5.1,0.12
1338461236,5.183,2.6
1338464126,5.183,42.2
1338465066,5.185,10
1338465128,5.2,7.98
1338465135,5.2,2.54
1338465135,5.2,0.36
1338465135,5.2,2.54
1338465135,5.2,2.54
1338470737,5.11,3.08
1338482477,5.039,11.06
1338482477,5.0409,30.83
1338482477,5.13,41
1338482477,5.045,20
1338482477,5.05,12.68
1338482477,5.06,6
1338482477,5.06001,40
1338482477,5.11,16.72
1338482477,5.06002,69.71
1338482518,5.039,0.9
1338486251,5.07,1.41
1338486505,5.04,100
1338486549,5.039,57.24
1338487520,5.039,5.98
1338489325,5.07,19.47
1338490538,5.03001,40
1338490693,5.03001,20
1338491044,5.03001,89.9
1338491337,5.03001,4
1338491719,5.03001,40
1338492973,5.03001,50.1
1338495470,5.05,9
1338497462,5.01,6
1338497592,5.01,4
1338502981,5,40
1338504175,5.06,21
1338504240,5.1,20.72
1338504432,5.1,3.88
1338504457,5.11,4
1338504498,5.115,7
1338505815,5,1
1338513465,5.11,5.5
1338513622,5.115,3
1338513638,5.12,3
1338513679,5.12,0.45
1338514237,5.05,10.83
1338516377,5.12999,9.45
1338516377,5.12,46.55
1338516377,5.115,4
1338516698,5.12999,58
1338517700,5.13,47
1338517700,5.12999,1.85
1338518066,5.1,35.57
1338521861,5.05,17.84
1338522235,5.05,6.23
1338522385,5.09999,97.46
1338522518,5.09999,0.04
1338524961,5.145,0.83
1338525732,5.05,8.8
1338534301,5.125,25
1338534336,5.125,25
1338534538,5.125,25
1338534641,5.125,25
1338535027,5.125,10
1338544969,5.06,5.44
1338554703,5.1,23.2
1338558479,5.02,22
1338558479,5.01001,70.54
1338558480,4.99,11.76
1338558480,5,55.7
1338558480,5.01,40
1338565311,5.05,46.5
1338566903,5.1,2
1338568912,5,0.05
1338568912,5,0.78
1338571099,5.05,24.73
1338571310,5,3.22
1338572436,5,0.01
1338573146,5.1,14.2
1338573146,5.1,8.8
1338574534,5.1,25.35
1338574710,5.1,0.01
1338574710,5.12499,20.99
1338577567,5.11,4.1
1338577646,5.11,5.62
1338580891,5.12,9.71
1338581358,5.125,50.71
1338581358,5.12,0.29
1338581399,5.125,0.45
1338581498,5.125,9.7
1338582031,5.11,49.28
1338583237,5,45
1338584232,5.10989,2.54
1338584259,5.1099,2.54
1338584296,5.10999,14
1338584333,5.10999,0.37
1338584713,5.10999,0.2
1338586343,4.99001,10.45
1338598948,5.06,11.07
1338603185,5.13,10
1338603185,5.14,4.75
1338603185,5.1,8.75
1338603185,5.11,50.72
1338603185,5.145,4.17
1338603185,5.15,4.5
1338603185,5.19,20
1338603185,5.18868,25
1338603185,5.1888,23
1338603186,5.19999,109.11
1338613800,5.19988,8.5
1338614280,5.19989,19.28
1338614636,5.19988,6.5
1338637783,5.06007,96.99
1338645897,5.06007,0.56
1338649909,5.06,2.09
1338655848,5.06,36
1338657623,5.06,38.34
1338658402,5.06,26.66
1338658913,5.06007,18.18
1338661385,5.06007,8.73
1338661538,5.06007,10
1338681351,5.06007,12.54
1338684324,5.06,14.5
1338684940,5.06,2.54
1338685535,5.06,5.3
1338686298,5.00012,8.75
1338692058,5.03,0.03
1338721135,5.03,2
1338727336,5.03,5.5
1338732578,5.03,40
1338732764,5.03,0.71
1338733945,5.03,3.98
1338735036,5.03,11.93
1338753040,5.06,5.54
1338753040,5.06,13.21
1338753324,5.08,10.8
1338753646,5.05,335
1338754215,5.08,31.47
1338761446,5.05,35.5
1338764737,5.03001,32.82
1338764737,5.05,23.25
1338764737,5.03,47.93
1338764737,5.04,96
1338765884,5.03,2.54
1338769935,5.08,9
1338769955,5.08,6
1338769969,5.08,6
1338770008,5.08,6
1338771938,5.08,4
1338776627,5.04,11.15
1338778920,5.04,28.85
1338778920,5.0301,37.25
1338782567,5.0301,10.5
1338788199,5.08,26.73
1338788427,5.16999,70.77
1338788427,5.17,83.74
1338788427,5.15,1.99
1338788427,5.12,9.75
1338788427,5.16,5.75
1338788427,5.15,7
1338788427,5.1,13
1338788464,5.17,0.6
1338813719,5.08001,10
1338813796,5.08,89.39
1338815305,5.08,1.04
1338818099,5.1,1.95
1338821539,5.159,3.66
1338827456,5.11,64
1338827502,5.1,37.05
1338827502,5.1,100
1338832574,5.1,20.64
1338834478,5.1,1
1338838921,5.1,22
1338841804,5.1,49.31
1338843509,5.1,5
1338843777,5.12,4.69
1338843808,5.145,4.5
1338843808,5.15,30.36
1338843808,5.13,8
1338844810,5.14,96.5
1338846613,5.12,25
1338846620,5.12,0.31
1338847327,5.14,6.5
1338847327,5.14,0.25
1338847427,5.14,45
1338857460,5.14,0.69
1338857483,5.148,2.1
1338857500,5.14999,4.5
1338857608,5.15,8.15
1338861461,5.15,13.49
1338861461,5.15,9.94
1338861461,5.15,5.6
1338866888,5.12,49.7
1338866901,5.15,6.39
1338866916,5.159,2.34
1338866979,5.16999,43
1338866989,5.15,3.5
1338867023,5.16999,3.4
1338905105,5.17,50
1338905105,5.17,5
1338905105,5.183,2
1338905105,5.19,2.54
1338905105,5.184,19
1338905105,5.185,4.5
1338905106,5.19,0.34
1338905106,5.19,2.54
1338905106,5.19,2.54
1338905106,5.19,2.54
1338906430,5.18,2
1338907251,5.18,48
1338907379,5.19,2.2
1338907379,5.18999,4
1338907380,5.19,2.54
1338907380,5.19,2.54
1338907380,5.19,2.54
1338907380,5.2,2.54
1338907380,5.2,3
1338907380,5.19,2.54
1338907380,5.2,2.54
1338907380,5.19,2.54
1338907380,5.2,2.18
1338907380,5.2,2.54
1338907380,5.2,2.54
1338907380,5.19876,5.5
1338907380,5.19999,20.89
1338907380,5.24,4
1338907380,5.2,2
1338907380,5.23456,5
1338914620,5.2399,76
1338914664,5.2399,0.1
1338922284,5.2399,23.9
1338922284,5.24,50
1338922284,5.25,126.1
1338922684,5.25,4.8
1338924998,5.24,21
1338924998,5.2399,99
1338924998,5.239,5
1338925134,5.24,27.21
1338926207,5.24,47.79
1338926602,5.24,32.21
1338927849,5.24,6.26
1338928569,5.24,1
1338930696,5.24,150
1338930713,5.24,4
1338930742,5.24,0.57
1338931212,5.24,0.99
1338931291,5.24,104.97
1338931329,5.245,5.75
1338931337,5.245,41.25
1338933538,5.24,8
1338933555,5.24,2
1338934270,5.239,0.9
1338942287,5.239,37.96
1338943156,5.18,0.63
1338945182,5.18,11.33
1338950014,5.18,3.13
1338950200,5.23699,11
1338950263,5.23699,0.3
1338954169,5.2298,19
1338958544,5.228,28.52
1338985092,5.2,30
1338992044,5.182,1.04
1338992514,5.21,2
1338992582,5.225,1
1338992941,5.225,4
1338993990,5.21,85.69
1338994576,5.21,114.49
1338998601,5.21,8.32
1338998601,5.21,100
1338998697,5.2298,100
1338998856,5.2298,172.31
1339004007,5.229,76
1339004835,5.229,3.8
1339006357,5.182,18
1339009000,5.182,30.96
1339009177,5.182,10
1339009504,5.182,113.25
1339009568,5.182,0.39
1339009804,5.182,0.1
1339012599,5.182,86.3
1339014348,5.192,50
1339015625,5.182,1.37
1339016047,5.1999,266
1339016111,5.1999,11
1339019987,5.1999,7.4
1339019987,5.19,100
1339020684,5.19,200
1339020714,5.19,75
1339020778,5.182,7.33
1339020821,5.181,4
1339020852,5.18,20
1339020923,5.18,9.28
1339024295,5.2,30
1339025557,5.1801,1.51
1339030077,5.1801,50
1339030116,5.1801,9
1339031864,5.229,100
1339031864,5.2,4.79
1339031864,5.212,150
1339031864,5.229,2.54
1339031864,5.2,35.75
1339031864,5.202,100
1339032899,5.23,6.92
1339032991,5.2,24
1339035988,5.237,5
1339040241,5.201,90
1339040241,5.2,100
1339040268,5.2,2.7
1339058411,5.235,1.5
1339066772,5.23,19.52
1339080834,5.21,17.36
1339080834,5.20002,48.8
1339080834,5.2,134.64
1339081641,5.23,6.48
1339088267,5.235,67.25
1339088297,5.239,125
1339089311,5.239,8.11
1339089386,5.24,1.99
1339089449,5.242,13.22
1339090347,5.23,10
1339090392,5.23,7.2
1339092375,5.23,17
1339094590,5.242,30.74
1339094590,5.24,2.54
1339094590,5.24,2.54
1339094590,5.235,28.18
1339096204,5.23,3.93
1339096459,5.23,5.39
1339096459,5.20001,6
1339096459,5.2,188.61
1339097998,5.25,69.1
1339097998,5.24,19.9
1339097998,5.25,2.71
1339097998,5.242,55.04
1339097998,5.241,73.25
1339098454,5.25,12.06
1339101011,5.25,0.23
1339102341,5.20002,2.49
1339102915,5.20004,2.49
1339102935,5.20004,2.49
1339102956,5.20004,2.49
1339107889,5.25999,5.96
1339108144,5.26,3
1339108193,5.265,1
1339108330,5.275,1
1339108383,5.285,1
1339108534,5.28998,1
1339108589,5.2975,2
1339108589,5.28998,1.54
1339108589,5.3,24.46
1339108589,5.295,1
1339108621,5.29999,2
1339108824,5.29999,7.91
1339109434,5.315,1
1339109434,5.31,15
1339109434,5.335,1
1339109434,5.325,1
1339109434,5.3,22.54
1339109434,5.305,1
1339109434,5.345,1
1339109434,5.38991,4.97
1339109434,5.34567,5
1339109434,5.375,1
1339109434,5.385,1
1339109434,5.355,1
1339109434,5.365,1
1339109435,5.3989,1.49
1339109435,5.395,1
1339109565,5.3989,1
1339113771,5.35,4
1339114305,5.37999,1
1339114305,5.38,19
1339126858,5.3989,0.05
1339126904,5.4,3
1339126942,5.405,1
1339126969,5.4499,2.54
1339127001,5.45678,5
1339127011,5.45678,5
1339127014,5.4099,8.9
1339127052,5.48899,2.54
1339127096,5.48991,6
1339127150,5.48991,0.26
1339127188,5.499,7
1339127240,5.499,3
1339127240,5.499,6
1339127265,5.499,9
1339127304,5.499,9
1339127339,5.499,3.6
1339127378,5.5,6
1339129932,5.476,0.23
1339130726,5.27001,0.25
1339131139,5.27001,7.09
1339144470,5.498,4
1339160346,5.49,36.26
1339163190,5.31,3.98
1339164109,5.48999,3
1339164173,5.48999,0.95
1339166459,5.48999,4.15
1339166512,5.48999,0.02
1339166664,5.48999,41.88
1339166664,5.4809,5
1339169852,5.4509,10
1339170004,5.4509,100
1339170580,5.409,10
1339170852,5.4509,19.15
1339171521,5.4509,16.04
1339171785,5.4509,30
1339174178,5.4509,31.8
1339175545,5.39,100
1339179317,5.44,3
1339181727,5.35,73.98
1339182232,5.35,26.02
1339182979,5.439,6
1339183006,5.439,7
1339184469,5.4,1
1339185322,5.4,48.54
1339185633,5.4,420
1339185671,5.4,5
1339186561,5.4,376
1339187832,5.43,8
1339188567,5.43,16
1339194944,5.445,3.4
1339199319,5.44,23.88
1339203491,5.44,2
1339204333,5.43,0.35
1339219318,5.37,1
1339224105,5.39,4.7
1339224192,5.39,3.15
1339228865,5.39,2.8
1339235719,5.449,5.61
1339235719,5.44,4
1339235719,5.4499,9.11
1339235719,5.445,2.6
1339235719,5.43,14.56
1339235719,5.44,5.12
1339235753,5.4499,0.89
1339240940,5.45,2.15
1339240940,5.45,20
1339243551,5.45,29.23
1339246576,5.45,29
1339252255,5.45,43
1339252318,5.45001,5
1339252318,5.45,0.62
1339252318,5.45,17
1339252424,5.4505,20
1339252474,5.4505,5
1339252529,5.4505,0.65
1339256654,5.4505,18
1339258680,5.4505,62.33
1339258819,5.4505,2.2
1339258946,5.4509,26.63
1339261018,5.45,32.88
1339261125,5.45,0.06
1339262772,5.45,36.7
1339263024,5.45,30.36
1339263585,5.45,5.64
1339264104,5.45,94.36
1339264156,5.4509,86
1339264210,5.4509,0.2
1339271286,5.401,1.13
1339272627,5.4409,2.54
1339272807,5.4409,7.46
1339272840,5.401,12.47
1339273009,5.401,1.03
1339274496,5.401,10
1339274936,5.401,39
1339276375,5.40001,78.63
1339276375,5.401,21.37
1339277037,5.40001,20.33
1339279821,5.40001,5
1339279873,5.40001,6
1339279946,5.45,1
1339282587,5.40001,35.04
1339282626,5.4,42.5
1339286207,5.45,54
1339287802,5.45,45
1339287802,5.45,25
1339287832,5.45,2.85
1339287934,5.45,0.09
1339290113,5.4499,3
1339295928,5.4,86
1339296674,5.45,10
1339298099,5.4,2.53
1339298309,5.4,6.9
1339302371,5.356,4
1339302413,5.355,0.97
1339304340,5.355,3.03
1339304464,5.35001,2.56
1339305172,5.42998,3.5
1339305172,5.42999,2.54
1339305172,5.43,43.96
1339305311,5.43,50
1339311789,5.43,3.04
1339311949,5.45,31
1339315151,5.45,12
1339315155,5.45,1.37
1339315155,5.45,10.63
1339338079,5.35002,5
1339338120,5.35001,15.5
1339345822,5.4,7
1339358273,5.4,3
1339361341,5.4,15.45
1339376593,5.35002,5
1339379459,5.35001,2.5
1339387186,5.35001,6
1339388542,5.35001,2.54
1339388717,5.35001,2.54
1339388735,5.35001,2.54
1339388777,5.35001,2.54
1339388807,5.35001,2.54
1339422719,5.409,1.1
1339422752,5.4009,19
1339424072,5.4,100
1339435142,5.35001,5.8
1339436439,5.39,33.54
1339436488,5.39999,2.54
1339436488,5.39999,2.54
1339436488,5.39999,2.54
1339436563,5.4,12.75
1339436563,5.4,12.15
1339436682,5.39,5
1339436929,5.39,2.62
1339437007,5.39,49.88
1339437332,5.39,5.12
1339437375,5.4,32.85
1339437375,5.39,100.38
1339439618,5.419,11.88
1339443064,5.415,49.34
1339443226,5.415,77
1339443383,5.415,29.66
1339443581,5.419,4.03
1339443582,5.42,2.54
1339443705,5.43,4
1339443705,5.43,4
1339443705,5.44,4.97
1339443705,5.45,3.99
1339443706,5.45,7.25
1339443791,5.35001,0.05
1339443806,5.4509,30.18
1339444181,5.455,6.99
1339444628,5.455,0.99
1339444774,5.46,4
1339445975,5.455,36.49
1339447687,5.455,11.53
1339453912,5.35002,11.93
1339454173,5.39,0.5
1339454219,5.37001,0.5
1339454301,5.37001,9.1
1339456884,5.38,0.5
1339456884,5.37,0.5
1339456884,5.39,0.5
1339457634,5.37,125
1339458374,5.37,15.45
1339459423,5.37,58.05
1339460043,5.37001,2.71
1339460330,5.44399,0.49
1339461339,5.444,3.03
1339461772,5.444,33.77
1339461787,5.44399,0.64
1339462010,5.38001,3.4
1339462066,5.444,2
1339462434,5.444,18.26
1339462632,5.444,45.97
1339463440,5.444,0.21
1339465028,5.444,0.82
1339469507,5.44,5.7
1339471777,5.39,18.5
1339473292,5.43,1.8
1339475685,5.38001,20.67
1339475964,5.371,8.06
1339477375,5.43,9.46
1339477375,5.37999,618.93
1339488805,5.45,20
1339488805,5.445,5
1339488805,5.444,109.18
1339488805,5.455,190.47
1339488805,5.44,194.3
1339488805,5.5,4
1339488805,5.475,7
1339488805,5.5,0.98
1339488805,5.498,1
1339488805,5.46,1.75
1339488805,5.469,5
1339488805,5.5,10
1339488805,5.5,51.32
1339488859,5.49999,24.09
1339495729,5.4,51.5
1339498285,5.39,2
1339503580,5.38,103
1339505180,5.38,71.5
1339507202,5.38,10.5
1339510547,5.38,0.85
1339515349,5.44,1.99
1339515512,5.4405,25
1339515551,5.4405,0.2
1339518032,5.4405,44.09
1339518960,5.4405,0.5
1339519382,5.4405,6
1339519414,5.4405,8
1339519444,5.4405,2.28
1339519494,5.489,2
1339520713,5.489,3
1339520811,5.49999,1.49
1339520873,5.5,19.92
1339521310,5.44,100
1339521398,5.44,9.9
1339521398,5.44,270.1
1339521454,5.499,27.2
1339521496,5.48,27.3
1339523065,5.48,18
1339523095,5.48,45
1339524742,5.4799,45.74
1339526694,5.4609,10
1339527674,5.4509,10
1339527674,5.4409,4
1339527674,5.44,1.77
1339528666,5.499,67.15
1339529607,5.499,105.65
1339529681,5.5,1.75
1339529778,5.5,27.01
1339529778,5.5,32.99
1339529820,5.5,4.2
1339530028,5.5,5
1339530028,5.5,436.18
1339530028,5.5,8.88
1339530028,5.5,160.99
1339531803,5.55,5
1339531803,5.55,13
1339532334,5.5,23.5
1339532360,5.49,17.9
1339534418,5.45,2
1339534418,5.45,0.47
1339534665,5.49,0.26
1339535952,5.49,0.04
1339537602,5.45,1.95
1339541904,5.4899,19.05
1339542600,5.4899,5
1339543794,5.4899,5
1339546269,5.45,2.58
1339546692,5.45,1.4
1339552892,5.4899,25
1339553601,5.4899,0.85
1339555597,5.441,4
1339560743,5.45,1.5
1339563427,5.45,3.99
1339577316,5.4899,65
1339581890,5.48838,0.82
1339582380,5.4899,1.98
1339582527,5.45,3.5
1339582557,5.4899,3.43
1339582669,5.45,2.31
1339582807,5.4899,2.01
1339583047,5.441,1.5
1339583053,5.441,1.5
1339583229,5.441,39
1339583744,5.49,2.01
1339584239,5.49,1.3
1339584379,5.441,3
1339584474,5.49,2.01
1339584533,5.49,0.97
1339584705,5.49,0.02
1339585279,5.441,3
1339585320,5.49,2.01
1339585681,5.49,0.94
1339585946,5.49,0.02
1339586535,5.441,3
1339586806,5.49,2.01
1339587031,5.441,2
1339593412,5.49,2.54
1339600202,5.49,9.05
1339607141,5.4899,27
1339607145,5.4899,100
1339607397,5.4899,35.81
1339609740,5.4899,12.81
1339609992,5.49,62.62
1339609992,5.4899,24.38
1339610659,5.49,3.66
1339610892,5.49,69.14
1339610892,5.5,6.75
1339610892,5.5,7
1339610892,5.5,1
1339612311,5.52,100
1339613783,5.50301,2.5
1339617077,5.535,5
1339617417,5.535,2.54
1339617915,5.549,50
1339618496,5.55,68.6
1339618496,5.55,7
1339619204,5.551,1.13
1339619754,5.551,1
1339619927,5.535,2.82
1339620422,5.551,1
1339620475,5.551,1
1339620582,5.551,0.05
1339620582,5.55555,0.95
1339620698,5.535,3
1339621123,5.55555,1
1339621174,5.55555,1
1339621296,5.55555,1
1339621531,5.535,3
1339621672,5.55555,1
1339621733,5.55555,0.05
1339621733,5.58,0.95
1339621787,5.58,1
1339622640,5.535,3
1339624825,5.58,13
1339628706,5.58999,2.49
1339628706,5.58,35.05
1339628706,5.59,39.46
1339628706,5.59,100
1339629987,5.59,53
1339630066,5.59,7.54
1339630066,5.6,89.47
1339630066,5.6,2
1339630066,5.6,1
1339630066,5.6,15
1339630066,5.6,5
1339630186,5.60001,65.59
1339630246,5.6,407.94
1339637399,5.6,1.2
1339638064,5.61,2.5
1339638175,5.61,6
1339638453,5.65,3.32
1339638521,5.61,18.68
1339639878,5.65,16.68
1339640086,5.67,5
1339640158,5.6789,4.7
1339640241,5.68,5
1339640323,5.69,9
1339640360,5.69,9
1339640387,5.69,7
1339640439,5.69,9
1339640546,5.69,4
1339640643,5.69,0.5
1339641721,5.61,2.07
1339643775,5.65,9.5
1339643907,5.68,2.5
1339652091,5.611,33
1339684696,5.61,10
1339688104,5.61,4.75
1339690461,5.61,7.66
1339693200,5.68,4.58
1339694774,5.68,4.32
1339697970,5.60002,1.7
1339699779,5.685,4.4
1339700096,5.685,52.6
1339702620,5.68999,2.54
1339702620,5.69,38.5
1339702620,5.685,2.7
1339702621,5.699,2.54
1339703416,5.7,1
1339703620,5.72,2
1339709769,5.72,4
1339713035,5.60002,2.06
1339713321,5.72,2.5
1339713321,5.76567,4.97
1339713321,5.75,19
1339713321,5.74,4
1339713321,5.74999,32.51
1339713452,5.76567,1.03
1339715168,5.60004,6.71
1339716408,5.89,10
1339719117,5.84999,0.25
1339721566,5.8,1
1339722861,5.61101,16.5
1339729123,5.68999,32.45
1339734475,5.68998,2.54
1339734559,5.69,24
1339737357,5.61201,2.4
1339754878,5.69,1
1339765369,5.7,4.2
1339767120,5.78,11.11
1339767938,5.79,3
1339768040,5.8,1
